DateTime,WindSpeed,PowerGenerated
2017-01-07 12:30:00,5.03976,7440
2017-01-07 12:45:00,5.10221,6960
2017-01-07 13:00:00,5.16467,6240
2017-01-07 13:15:00,5.22713,7120
2017-01-07 13:30:00,5.28959,10320
2017-01-07 13:45:00,5.17649,12000
2017-01-07 14:00:00,5.06339,15120
2017-01-07 14:15:00,4.95029,19760
2017-01-07 14:30:00,4.83719,20160
2017-01-07 14:45:00,4.78165,23840
2017-01-07 15:00:00,4.7261,21440
2017-01-07 15:15:00,4.67056,19200
2017-01-07 15:30:00,4.61502,19680
2017-01-07 15:45:00,4.58814,18720
2017-01-07 16:00:00,4.56126,16800
2017-01-07 16:15:00,4.53438,14720
2017-01-07 16:30:00,4.5075,14000
2017-01-07 16:45:00,4.44267,13040
2017-01-07 17:00:00,4.37784,12160
2017-01-07 17:15:00,4.31302,12000
2017-01-07 17:30:00,4.24819,10880
2017-01-07 17:45:00,4.48394,10240
2017-01-07 18:00:00,4.71969,10240
2017-01-07 18:15:00,4.95543,10400
2017-01-07 18:30:00,5.19118,10320
2017-01-07 18:45:00,5.68002,11600
2017-01-07 19:00:00,6.16886,18080
2017-01-07 19:15:00,6.65771,27680
2017-01-07 19:30:00,7.14655,41360
2017-01-07 19:45:00,7.26018,44640
2017-01-07 20:00:00,7.37381,44000
2017-01-07 20:15:00,7.48743,45040
2017-01-07 20:30:00,7.60106,47200
2017-01-07 20:45:00,7.78284,53440
2017-01-07 21:00:00,7.96462,57120
2017-01-07 21:15:00,8.14639,55680
2017-01-07 21:30:00,8.32817,56080
2017-01-07 21:45:00,6.79422,56160
2017-01-07 22:00:00,5.26027,61600
2017-01-07 22:15:00,3.72631,64880
2017-01-07 22:30:00,2.19236,61520
2017-01-07 22:45:00,2.9381,46720
2017-01-07 23:00:00,3.68384,34720
