,DateTime,WindSpeed,PowerGenerated
12024,2017-05-08 06:00:00,10.1256,91280
12025,2017-05-08 06:15:00,10.1866,83280
12026,2017-05-08 06:30:00,10.2476,73360
12027,2017-05-08 06:45:00,10.1689,54960
12028,2017-05-08 07:00:00,10.0902,37760
12029,2017-05-08 07:15:00,10.0115,24160
12030,2017-05-08 07:30:00,9.932739999999999,17520
12031,2017-05-08 07:45:00,9.881960000000001,15440
12032,2017-05-08 08:00:00,9.83118,13680
12033,2017-05-08 08:15:00,9.78041,13280
12034,2017-05-08 08:30:00,9.72963,16240
12035,2017-05-08 08:45:00,9.69395,19680
12036,2017-05-08 09:00:00,9.65828,22240
12037,2017-05-08 09:15:00,9.6226,22320
12038,2017-05-08 09:30:00,9.58693,27280
12039,2017-05-08 09:45:00,9.42497,33760
12040,2017-05-08 10:00:00,9.263,38640
12041,2017-05-08 10:15:00,9.10104,41520
12042,2017-05-08 10:30:00,8.93908,41520
12043,2017-05-08 10:45:00,8.132489999999999,40320
12044,2017-05-08 11:00:00,7.32591,33280
12045,2017-05-08 11:15:00,6.51932,24240
12046,2017-05-08 11:30:00,5.71274,15280
12047,2017-05-08 11:45:00,5.22173,11440
12048,2017-05-08 12:00:00,4.73073,8160
12049,2017-05-08 12:15:00,4.239730000000001,5440
12050,2017-05-08 12:30:00,3.7487199999999996,4800
12051,2017-05-08 12:45:00,3.7684900000000003,4720
12052,2017-05-08 13:00:00,3.7882599999999997,6800
12053,2017-05-08 13:15:00,3.8080300000000005,6320
12054,2017-05-08 13:30:00,3.8277900000000002,8880
12055,2017-05-08 13:45:00,3.8210699999999997,6960
12056,2017-05-08 14:00:00,3.81434,6160
12057,2017-05-08 14:15:00,3.80761,6000
12058,2017-05-08 14:30:00,3.8008900000000003,6720
12059,2017-05-08 14:45:00,3.81656,5920
12060,2017-05-08 15:00:00,3.8322300000000005,4800
12061,2017-05-08 15:15:00,3.8479,4240
12062,2017-05-08 15:30:00,3.8635699999999997,4800
12063,2017-05-08 15:45:00,4.33026,5440
12064,2017-05-08 16:00:00,4.79695,6400
12065,2017-05-08 16:15:00,5.2636400000000005,5680
12066,2017-05-08 16:30:00,5.73032,4960
12067,2017-05-08 16:45:00,5.9629,6240
12068,2017-05-08 17:00:00,6.19548,7520
12069,2017-05-08 17:15:00,6.428059999999999,8080
12070,2017-05-08 17:30:00,6.660639999999999,17200
12071,2017-05-08 17:45:00,6.80622,37200
12072,2017-05-08 18:00:00,6.9518,47280
12073,2017-05-08 18:15:00,7.09737,59600
12074,2017-05-08 18:30:00,7.24295,81600
12075,2017-05-08 18:45:00,7.925730000000001,117600
12076,2017-05-08 19:00:00,8.60852,136560
12077,2017-05-08 19:15:00,9.2913,142880
12078,2017-05-08 19:30:00,9.97408,179040
12079,2017-05-08 19:45:00,9.47376,174720
12080,2017-05-08 20:00:00,8.97344,161920
12081,2017-05-08 20:15:00,8.47312,156320
12082,2017-05-08 20:30:00,7.9728,156320
12083,2017-05-08 20:45:00,8.075460000000001,155840
12084,2017-05-08 21:00:00,8.17812,160080
12085,2017-05-08 21:15:00,8.28077,135200
12086,2017-05-08 21:30:00,8.38343,140560
12087,2017-05-08 21:45:00,8.861410000000001,138320
12088,2017-05-08 22:00:00,9.3394,125040
12089,2017-05-08 22:15:00,9.81738,120480
12090,2017-05-08 22:30:00,10.2954,126160
12091,2017-05-08 22:45:00,10.3999,124160
12092,2017-05-08 23:00:00,10.5044,121360
12093,2017-05-08 23:15:00,10.6088,126560
12094,2017-05-08 23:30:00,10.7133,133520
12095,2017-05-08 23:45:00,10.7338,137040
12096,2017-05-09 00:00:00,9.844339999999999,144480
12097,2017-05-09 00:15:00,9.84941,142640
12098,2017-05-09 00:30:00,9.85448,137280
12099,2017-05-09 00:45:00,9.90465,131600
12100,2017-05-09 01:00:00,9.95482,133840
12101,2017-05-09 01:15:00,10.005,126800
12102,2017-05-09 01:30:00,10.0552,120240
12103,2017-05-09 01:45:00,10.185,121680
12104,2017-05-09 02:00:00,10.3149,118240
12105,2017-05-09 02:15:00,10.4448,121440
12106,2017-05-09 02:30:00,10.5747,121040
12107,2017-05-09 02:45:00,10.5758,123680
12108,2017-05-09 03:00:00,10.5769,128080
12109,2017-05-09 03:15:00,10.578,132080
12110,2017-05-09 03:30:00,10.5791,137040
12111,2017-05-09 03:45:00,10.6074,147760
12112,2017-05-09 04:00:00,10.6358,154160
12113,2017-05-09 04:15:00,10.6642,144960
12114,2017-05-09 04:30:00,10.6925,111760
12115,2017-05-09 04:45:00,10.7087,121440
12116,2017-05-09 05:00:00,10.7249,122400
12117,2017-05-09 05:15:00,10.7411,116400
12118,2017-05-09 05:30:00,10.7574,111440
12119,2017-05-09 05:45:00,10.7229,109600
12120,2017-05-09 06:00:00,10.6884,114800
12121,2017-05-09 06:15:00,10.6539,109520
12122,2017-05-09 06:30:00,10.6195,101440
12123,2017-05-09 06:45:00,10.4052,91680
12124,2017-05-09 07:00:00,10.191,76640
12125,2017-05-09 07:15:00,9.97672,64320
12126,2017-05-09 07:30:00,9.76248,56640
12127,2017-05-09 07:45:00,9.937289999999999,52320
12128,2017-05-09 08:00:00,10.1121,42800
12129,2017-05-09 08:15:00,10.2869,35440
12130,2017-05-09 08:30:00,10.4617,23920
12131,2017-05-09 08:45:00,10.280999999999999,16400
12132,2017-05-09 09:00:00,10.1003,12400
12133,2017-05-09 09:15:00,9.91962,12960
12134,2017-05-09 09:30:00,9.73891,16160
12135,2017-05-09 09:45:00,9.57778,22240
12136,2017-05-09 10:00:00,9.41666,29040
12137,2017-05-09 10:15:00,9.25553,30800
12138,2017-05-09 10:30:00,9.09441,32720
12139,2017-05-09 10:45:00,8.47591,35840
12140,2017-05-09 11:00:00,7.857419999999999,32880
12141,2017-05-09 11:15:00,7.238919999999999,31920
12142,2017-05-09 11:30:00,6.620419999999999,29360
12143,2017-05-09 11:45:00,6.11123,30400
12144,2017-05-09 12:00:00,5.602040000000001,25440
12145,2017-05-09 12:15:00,5.09284,19760
12146,2017-05-09 12:30:00,4.58365,18400
12147,2017-05-09 12:45:00,4.55774,18160
12148,2017-05-09 13:00:00,4.53182,15120
12149,2017-05-09 13:15:00,4.50591,13360
12150,2017-05-09 13:30:00,4.47999,12720
12151,2017-05-09 13:45:00,4.54662,12960
12152,2017-05-09 14:00:00,4.61325,12640
12153,2017-05-09 14:15:00,4.67989,10880
12154,2017-05-09 14:30:00,4.746519999999999,15040
12155,2017-05-09 14:45:00,4.88605,16080
12156,2017-05-09 15:00:00,5.025580000000001,20400
12157,2017-05-09 15:15:00,5.165109999999999,20720
12158,2017-05-09 15:30:00,5.30464,24960
12159,2017-05-09 15:45:00,5.51607,23040
12160,2017-05-09 16:00:00,5.7275,24160
12161,2017-05-09 16:15:00,5.9389199999999995,21440
12162,2017-05-09 16:30:00,6.15035,28400
12163,2017-05-09 16:45:00,6.23834,33520
12164,2017-05-09 17:00:00,6.3263300000000005,41040
12165,2017-05-09 17:15:00,6.4143099999999995,54960
12166,2017-05-09 17:30:00,6.5023,69760
12167,2017-05-09 17:45:00,6.895410000000001,82000
12168,2017-05-09 18:00:00,7.28852,108080
12169,2017-05-09 18:15:00,7.68163,128080
12170,2017-05-09 18:30:00,8.07473,136000
12171,2017-05-09 18:45:00,8.93785,166480
12172,2017-05-09 19:00:00,9.80097,168800
12173,2017-05-09 19:15:00,10.6641,167040
12174,2017-05-09 19:30:00,11.5272,170800
12175,2017-05-09 19:45:00,11.603,166240
12176,2017-05-09 20:00:00,11.6789,153920
12177,2017-05-09 20:15:00,11.7547,146080
12178,2017-05-09 20:30:00,11.8305,140640
12179,2017-05-09 20:45:00,11.7305,133840
12180,2017-05-09 21:00:00,11.6305,133840
12181,2017-05-09 21:15:00,11.5305,124800
12182,2017-05-09 21:30:00,11.4305,122000
12183,2017-05-09 21:45:00,11.1177,116400
12184,2017-05-09 22:00:00,10.8048,106240
12185,2017-05-09 22:15:00,10.4919,103360
12186,2017-05-09 22:30:00,10.1791,102720
12187,2017-05-09 22:45:00,10.1948,100000
12188,2017-05-09 23:00:00,10.2105,100160
12189,2017-05-09 23:15:00,10.2263,101120
12190,2017-05-09 23:30:00,10.242,96320
12191,2017-05-09 23:45:00,10.1726,92320
12192,2017-05-10 00:00:00,9.52597,94480
12193,2017-05-10 00:15:00,9.474039999999999,97440
12194,2017-05-10 00:30:00,9.42211,95600
12195,2017-05-10 00:45:00,9.36856,92880
12196,2017-05-10 01:00:00,9.315010000000001,87600
12197,2017-05-10 01:15:00,9.261460000000001,86720
12198,2017-05-10 01:30:00,9.20791,83280
12199,2017-05-10 01:45:00,9.26267,80880
12200,2017-05-10 02:00:00,9.31742,79440
12201,2017-05-10 02:15:00,9.37218,80720
12202,2017-05-10 02:30:00,9.42693,85280
12203,2017-05-10 02:45:00,9.519630000000001,85520
12204,2017-05-10 03:00:00,9.61233,86080
12205,2017-05-10 03:15:00,9.70503,88000
12206,2017-05-10 03:30:00,9.79774,92320
12207,2017-05-10 03:45:00,9.85185,89600
12208,2017-05-10 04:00:00,9.90596,84480
12209,2017-05-10 04:15:00,9.96007,75200
12210,2017-05-10 04:30:00,10.0142,69840
12211,2017-05-10 04:45:00,9.97086,64960
12212,2017-05-10 05:00:00,9.927539999999999,58320
12213,2017-05-10 05:15:00,9.88422,47040
12214,2017-05-10 05:30:00,9.8409,42800
12215,2017-05-10 05:45:00,9.80354,42720
12216,2017-05-10 06:00:00,9.76618,50160
12217,2017-05-10 06:15:00,9.72883,55280
12218,2017-05-10 06:30:00,9.691469999999999,67040
12219,2017-05-10 06:45:00,9.63805,70800
12220,2017-05-10 07:00:00,9.58464,71520
12221,2017-05-10 07:15:00,9.53122,68080
12222,2017-05-10 07:30:00,9.47781,64720
12223,2017-05-10 07:45:00,9.306289999999999,56080
12224,2017-05-10 08:00:00,9.13476,41120
12225,2017-05-10 08:15:00,8.963239999999999,28160
12226,2017-05-10 08:30:00,8.79172,17200
12227,2017-05-10 08:45:00,8.17261,12320
12228,2017-05-10 09:00:00,7.5535,11200
12229,2017-05-10 09:15:00,6.9344,11920
12230,2017-05-10 09:30:00,6.31529,11840
12231,2017-05-10 09:45:00,5.95301,11360
12232,2017-05-10 10:00:00,5.590730000000001,15600
12233,2017-05-10 10:15:00,5.22845,21440
12234,2017-05-10 10:30:00,4.866169999999999,26000
12235,2017-05-10 10:45:00,4.78908,36400
12236,2017-05-10 11:00:00,4.7119800000000005,43680
12237,2017-05-10 11:15:00,4.63488,47920
12238,2017-05-10 11:30:00,4.55778,47920
12239,2017-05-10 11:45:00,4.49113,53360
12240,2017-05-10 12:00:00,4.4244900000000005,58080
12241,2017-05-10 12:15:00,4.35785,58480
12242,2017-05-10 12:30:00,4.2912099999999995,62720
12243,2017-05-10 12:45:00,4.29266,57120
12244,2017-05-10 13:00:00,4.2941199999999995,48160
12245,2017-05-10 13:15:00,4.29558,44800
12246,2017-05-10 13:30:00,4.29704,38400
12247,2017-05-10 13:45:00,4.22655,39200
12248,2017-05-10 14:00:00,4.15607,30160
12249,2017-05-10 14:15:00,4.08558,31920
12250,2017-05-10 14:30:00,4.0151,34560
12251,2017-05-10 14:45:00,4.17076,33120
12252,2017-05-10 15:00:00,4.32642,35680
12253,2017-05-10 15:15:00,4.48209,38240
12254,2017-05-10 15:30:00,4.63775,39520
12255,2017-05-10 15:45:00,5.0738,45520
12256,2017-05-10 16:00:00,5.50986,59280
12257,2017-05-10 16:15:00,5.94591,68880
12258,2017-05-10 16:30:00,6.38197,80960
12259,2017-05-10 16:45:00,8.08088,105520
12260,2017-05-10 17:00:00,9.7798,114240
12261,2017-05-10 17:15:00,11.4787,118560
12262,2017-05-10 17:30:00,13.1776,125440
12263,2017-05-10 17:45:00,11.687999999999999,135920
12264,2017-05-10 18:00:00,10.1983,143600
12265,2017-05-10 18:15:00,8.708689999999999,150560
12266,2017-05-10 18:30:00,7.21905,152880
12267,2017-05-10 18:45:00,6.865,158000
12268,2017-05-10 19:00:00,6.51095,157920
12269,2017-05-10 19:15:00,6.1569,161120
12270,2017-05-10 19:30:00,5.80284,166560
12271,2017-05-10 19:45:00,6.19745,163200
12272,2017-05-10 20:00:00,6.59205,160720
12273,2017-05-10 20:15:00,6.9866600000000005,152240
12274,2017-05-10 20:30:00,7.38126,139360
12275,2017-05-10 20:45:00,7.9896199999999995,131280
12276,2017-05-10 21:00:00,8.59797,119440
12277,2017-05-10 21:15:00,9.20633,115520
12278,2017-05-10 21:30:00,9.814680000000001,114080
12279,2017-05-10 21:45:00,9.83,113840
12280,2017-05-10 22:00:00,9.84532,118160
12281,2017-05-10 22:15:00,9.86065,124720
12282,2017-05-10 22:30:00,9.87597,126080
12283,2017-05-10 22:45:00,9.86466,126400
12284,2017-05-10 23:00:00,9.85336,123840
12285,2017-05-10 23:15:00,9.84205,110080
12286,2017-05-10 23:30:00,9.830739999999999,96800
12287,2017-05-10 23:45:00,9.84708,81040
12288,2017-05-11 00:00:00,8.49666,60800
12289,2017-05-11 00:15:00,8.65141,47920
12290,2017-05-11 00:30:00,8.80616,35200
12291,2017-05-11 00:45:00,8.701310000000001,27440
12292,2017-05-11 01:00:00,8.59646,23120
12293,2017-05-11 01:15:00,8.491610000000001,21600
12294,2017-05-11 01:30:00,8.38675,17360
12295,2017-05-11 01:45:00,8.18435,18880
12296,2017-05-11 02:00:00,7.98195,21840
12297,2017-05-11 02:15:00,7.77955,28160
12298,2017-05-11 02:30:00,7.57715,37360
12299,2017-05-11 02:45:00,7.672969999999999,44560
12300,2017-05-11 03:00:00,7.7687800000000005,51840
12301,2017-05-11 03:15:00,7.8646,54320
12302,2017-05-11 03:30:00,7.96042,52800
12303,2017-05-11 03:45:00,7.96214,52000
12304,2017-05-11 04:00:00,7.96386,53120
12305,2017-05-11 04:15:00,7.96559,59200
12306,2017-05-11 04:30:00,7.96731,66240
12307,2017-05-11 04:45:00,7.63795,74800
12308,2017-05-11 05:00:00,7.30859,76160
12309,2017-05-11 05:15:00,6.97923,71600
12310,2017-05-11 05:30:00,6.6498800000000005,66560
12311,2017-05-11 05:45:00,6.6047,67040
12312,2017-05-11 06:00:00,6.5595300000000005,69440
12313,2017-05-11 06:15:00,6.51436,73440
12314,2017-05-11 06:30:00,6.46919,75920
12315,2017-05-11 06:45:00,6.34115,74000
12316,2017-05-11 07:00:00,6.2131099999999995,73600
12317,2017-05-11 07:15:00,6.08507,73280
12318,2017-05-11 07:30:00,5.95702,67040
12319,2017-05-11 07:45:00,5.676069999999999,62560
12320,2017-05-11 08:00:00,5.39511,58800
12321,2017-05-11 08:15:00,5.11415,53600
12322,2017-05-11 08:30:00,4.8332,45760
12323,2017-05-11 08:45:00,4.68692,40400
12324,2017-05-11 09:00:00,4.54065,38320
12325,2017-05-11 09:15:00,4.394369999999999,35840
12326,2017-05-11 09:30:00,4.24809,32720
12327,2017-05-11 09:45:00,4.19535,31840
12328,2017-05-11 10:00:00,4.1426,31680
12329,2017-05-11 10:15:00,4.08985,31120
12330,2017-05-11 10:30:00,4.0371,31520
12331,2017-05-11 10:45:00,4.275530000000001,36080
12332,2017-05-11 11:00:00,4.51397,40080
12333,2017-05-11 11:15:00,4.7524,40400
12334,2017-05-11 11:30:00,4.99084,36000
12335,2017-05-11 11:45:00,5.16332,27520
12336,2017-05-11 12:00:00,5.3358,18960
12337,2017-05-11 12:15:00,5.50828,17360
12338,2017-05-11 12:30:00,5.68076,15280
12339,2017-05-11 12:45:00,5.66991,12240
12340,2017-05-11 13:00:00,5.65905,10800
12341,2017-05-11 13:15:00,5.6482,12880
12342,2017-05-11 13:30:00,5.63735,16400
12343,2017-05-11 13:45:00,6.1233699999999995,19280
12344,2017-05-11 14:00:00,6.609389999999999,18800
12345,2017-05-11 14:15:00,7.09542,15760
12346,2017-05-11 14:30:00,7.58144,13040
12347,2017-05-11 14:45:00,7.795660000000001,9120
12348,2017-05-11 15:00:00,8.00986,11760
12349,2017-05-11 15:15:00,8.22407,15520
12350,2017-05-11 15:30:00,8.43828,14560
12351,2017-05-11 15:45:00,8.863430000000001,12800
12352,2017-05-11 16:00:00,9.28857,11680
12353,2017-05-11 16:15:00,9.71372,19840
12354,2017-05-11 16:30:00,10.1389,16480
12355,2017-05-11 16:45:00,10.6046,17120
12356,2017-05-11 17:00:00,11.0704,12960
12357,2017-05-11 17:15:00,11.5362,28960
12358,2017-05-11 17:30:00,12.0019,52720
12359,2017-05-11 17:45:00,10.944,114880
12360,2017-05-11 18:00:00,9.88615,149840
12361,2017-05-11 18:15:00,8.82825,176960
12362,2017-05-11 18:30:00,7.77035,169280
12363,2017-05-11 18:45:00,7.784789999999999,155120
12364,2017-05-11 19:00:00,7.79922,142480
12365,2017-05-11 19:15:00,7.8136600000000005,135920
12366,2017-05-11 19:30:00,7.8281,143200
12367,2017-05-11 19:45:00,8.627289999999999,152800
12368,2017-05-11 20:00:00,9.42647,151840
12369,2017-05-11 20:15:00,10.2257,143280
12370,2017-05-11 20:30:00,11.0248,135600
12371,2017-05-11 20:45:00,10.9428,127600
12372,2017-05-11 21:00:00,10.8608,100800
12373,2017-05-11 21:15:00,10.7787,77200
12374,2017-05-11 21:30:00,10.6967,63440
12375,2017-05-11 21:45:00,10.4199,58000
12376,2017-05-11 22:00:00,10.142999999999999,58240
12377,2017-05-11 22:15:00,9.86615,66560
12378,2017-05-11 22:30:00,9.5893,72080
12379,2017-05-11 22:45:00,9.65067,69120
12380,2017-05-11 23:00:00,9.71204,70560
12381,2017-05-11 23:15:00,9.77341,78880
12382,2017-05-11 23:30:00,9.83478,79920
12383,2017-05-11 23:45:00,9.9246,82800
12384,2017-05-12 00:00:00,8.837810000000001,82720
12385,2017-05-12 00:15:00,8.8983,90560
12386,2017-05-12 00:30:00,8.9588,96160
12387,2017-05-12 00:45:00,8.78871,99760
12388,2017-05-12 01:00:00,8.61862,97520
12389,2017-05-12 01:15:00,8.44853,103440
12390,2017-05-12 01:30:00,8.27844,110480
12391,2017-05-12 01:45:00,8.205060000000001,111600
12392,2017-05-12 02:00:00,8.13167,114000
12393,2017-05-12 02:15:00,8.05828,114240
12394,2017-05-12 02:30:00,7.9849,118080
12395,2017-05-12 02:45:00,8.02337,122080
12396,2017-05-12 03:00:00,8.06185,121840
12397,2017-05-12 03:15:00,8.10032,119520
12398,2017-05-12 03:30:00,8.13879,115840
12399,2017-05-12 03:45:00,8.08943,110720
12400,2017-05-12 04:00:00,8.04007,101360
12401,2017-05-12 04:15:00,7.990710000000001,92400
12402,2017-05-12 04:30:00,7.94135,90080
12403,2017-05-12 04:45:00,7.8864,96480
12404,2017-05-12 05:00:00,7.831460000000001,103760
12405,2017-05-12 05:15:00,7.776510000000001,110080
12406,2017-05-12 05:30:00,7.72156,114800
12407,2017-05-12 05:45:00,7.6654,112640
12408,2017-05-12 06:00:00,7.60924,105920
12409,2017-05-12 06:15:00,7.5530800000000005,99520
12410,2017-05-12 06:30:00,7.496919999999999,93520
12411,2017-05-12 06:45:00,7.06962,83520
12412,2017-05-12 07:00:00,6.64232,72480
12413,2017-05-12 07:15:00,6.21502,64240
12414,2017-05-12 07:30:00,5.787719999999999,55760
12415,2017-05-12 07:45:00,5.740819999999999,52080
12416,2017-05-12 08:00:00,5.693919999999999,54800
12417,2017-05-12 08:15:00,5.6470199999999995,62880
12418,2017-05-12 08:30:00,5.6001199999999995,54560
12419,2017-05-12 08:45:00,5.30564,54080
12420,2017-05-12 09:00:00,5.01116,60240
12421,2017-05-12 09:15:00,4.71668,60480
12422,2017-05-12 09:30:00,4.42221,58160
12423,2017-05-12 09:45:00,3.8606,57440
12424,2017-05-12 10:00:00,3.2989900000000003,56240
12425,2017-05-12 10:15:00,2.73738,56320
12426,2017-05-12 10:30:00,2.17577,54880
12427,2017-05-12 10:45:00,2.1850400000000003,51040
12428,2017-05-12 11:00:00,2.1943200000000003,44480
12429,2017-05-12 11:15:00,2.20359,35120
12430,2017-05-12 11:30:00,2.21287,25040
12431,2017-05-12 11:45:00,2.44729,18400
12432,2017-05-12 12:00:00,2.68172,14080
12433,2017-05-12 12:15:00,2.91615,10080
12434,2017-05-12 12:30:00,3.1505799999999997,5680
12435,2017-05-12 12:45:00,3.45629,3040
12436,2017-05-12 13:00:00,3.762,1760
12437,2017-05-12 13:15:00,4.06771,960
12438,2017-05-12 13:30:00,4.373419999999999,3600
12439,2017-05-12 13:45:00,4.6283199999999995,3360
12440,2017-05-12 14:00:00,4.88322,4080
12441,2017-05-12 14:15:00,5.13813,3600
12442,2017-05-12 14:30:00,5.39303,4400
12443,2017-05-12 14:45:00,5.5770599999999995,5120
12444,2017-05-12 15:00:00,5.7611,7680
12445,2017-05-12 15:15:00,5.945130000000001,5360
12446,2017-05-12 15:30:00,6.129169999999999,3200
12447,2017-05-12 15:45:00,6.2197,2400
12448,2017-05-12 16:00:00,6.31024,6400
12449,2017-05-12 16:15:00,6.40077,6320
12450,2017-05-12 16:30:00,6.4913,9360
12451,2017-05-12 16:45:00,6.47476,14720
12452,2017-05-12 17:00:00,6.45822,15280
12453,2017-05-12 17:15:00,6.44168,17440
12454,2017-05-12 17:30:00,6.42513,18240
12455,2017-05-12 17:45:00,8.13588,23120
12456,2017-05-12 18:00:00,9.846630000000001,22800
12457,2017-05-12 18:15:00,11.5574,23600
12458,2017-05-12 18:30:00,13.2681,29520
12459,2017-05-12 18:45:00,13.1021,35920
12460,2017-05-12 19:00:00,12.9361,38160
12461,2017-05-12 19:15:00,12.7701,37200
12462,2017-05-12 19:30:00,12.6041,38240
12463,2017-05-12 19:45:00,12.3294,44000
12464,2017-05-12 20:00:00,12.0546,55840
12465,2017-05-12 20:15:00,11.7798,82480
12466,2017-05-12 20:30:00,11.505,106320
12467,2017-05-12 20:45:00,11.184000000000001,116320
12468,2017-05-12 21:00:00,10.8629,121840
12469,2017-05-12 21:15:00,10.5418,118240
12470,2017-05-12 21:30:00,10.2208,119040
12471,2017-05-12 21:45:00,9.99581,123280
12472,2017-05-12 22:00:00,9.77085,131840
12473,2017-05-12 22:15:00,9.54588,136560
12474,2017-05-12 22:30:00,9.320910000000001,133920
12475,2017-05-12 22:45:00,9.50806,130160
12476,2017-05-12 23:00:00,9.695210000000001,132400
12477,2017-05-12 23:15:00,9.88237,135600
12478,2017-05-12 23:30:00,10.0695,137920
12479,2017-05-12 23:45:00,10.138,136240
12480,2017-05-13 00:00:00,10.0248,134080
12481,2017-05-13 00:15:00,9.8606,135760
12482,2017-05-13 00:30:00,9.696439999999999,138880
12483,2017-05-13 00:45:00,9.74783,134000
12484,2017-05-13 01:00:00,9.79923,133440
12485,2017-05-13 01:15:00,9.85063,134240
12486,2017-05-13 01:30:00,9.90203,140320
12487,2017-05-13 01:45:00,9.71563,150880
12488,2017-05-13 02:00:00,9.52923,156400
12489,2017-05-13 02:15:00,9.342830000000001,161360
12490,2017-05-13 02:30:00,9.15644,162160
12491,2017-05-13 02:45:00,9.29505,158160
12492,2017-05-13 03:00:00,9.43367,152160
12493,2017-05-13 03:15:00,9.572289999999999,137440
12494,2017-05-13 03:30:00,9.71091,127120
12495,2017-05-13 03:45:00,9.54009,130240
12496,2017-05-13 04:00:00,9.36926,136240
12497,2017-05-13 04:15:00,9.19843,140000
12498,2017-05-13 04:30:00,9.027610000000001,139360
12499,2017-05-13 04:45:00,8.81076,143840
12500,2017-05-13 05:00:00,8.5939,147440
12501,2017-05-13 05:15:00,8.37705,134880
12502,2017-05-13 05:30:00,8.1602,125120
12503,2017-05-13 05:45:00,7.994330000000001,125360
12504,2017-05-13 06:00:00,7.828469999999999,130240
12505,2017-05-13 06:15:00,7.662610000000001,129920
12506,2017-05-13 06:30:00,7.496739999999999,126960
12507,2017-05-13 06:45:00,7.10416,116320
12508,2017-05-13 07:00:00,6.71157,113920
12509,2017-05-13 07:15:00,6.31899,115920
12510,2017-05-13 07:30:00,5.92641,118000
12511,2017-05-13 07:45:00,5.96327,121360
12512,2017-05-13 08:00:00,6.00013,123520
12513,2017-05-13 08:15:00,6.037000000000001,123600
12514,2017-05-13 08:30:00,6.07386,125840
12515,2017-05-13 08:45:00,5.83735,127120
12516,2017-05-13 09:00:00,5.60085,116960
12517,2017-05-13 09:15:00,5.36434,103920
12518,2017-05-13 09:30:00,5.12783,95760
12519,2017-05-13 09:45:00,4.65028,96560
12520,2017-05-13 10:00:00,4.1727300000000005,89200
12521,2017-05-13 10:15:00,3.69518,75280
12522,2017-05-13 10:30:00,3.2176299999999998,65760
12523,2017-05-13 10:45:00,2.87765,63520
12524,2017-05-13 11:00:00,2.53766,63840
12525,2017-05-13 11:15:00,2.19767,57360
12526,2017-05-13 11:30:00,1.85769,52400
12527,2017-05-13 11:45:00,1.89982,53840
12528,2017-05-13 12:00:00,1.9419400000000002,52800
12529,2017-05-13 12:15:00,1.98407,45440
12530,2017-05-13 12:30:00,2.02619,35920
12531,2017-05-13 12:45:00,2.36633,22400
12532,2017-05-13 13:00:00,2.70647,12880
12533,2017-05-13 13:15:00,3.0466,7360
12534,2017-05-13 13:30:00,3.38674,2240
12535,2017-05-13 13:45:00,4.02186,0
12536,2017-05-13 14:00:00,4.65698,0
12537,2017-05-13 14:15:00,5.29209,80
12538,2017-05-13 14:30:00,5.92721,640
12539,2017-05-13 14:45:00,6.238659999999999,1200
12540,2017-05-13 15:00:00,6.55011,2160
12541,2017-05-13 15:15:00,6.861560000000001,4080
12542,2017-05-13 15:30:00,7.1730100000000006,5120
12543,2017-05-13 15:45:00,6.9846699999999995,8560
12544,2017-05-13 16:00:00,6.79633,8720
12545,2017-05-13 16:15:00,6.60798,7840
12546,2017-05-13 16:30:00,6.41964,10800
12547,2017-05-13 16:45:00,7.8247100000000005,10240
12548,2017-05-13 17:00:00,9.22977,8720
12549,2017-05-13 17:15:00,10.6348,8160
12550,2017-05-13 17:30:00,12.0399,10960
12551,2017-05-13 17:45:00,10.1807,14640
12552,2017-05-13 18:00:00,8.32157,15600
12553,2017-05-13 18:15:00,6.4624,21280
12554,2017-05-13 18:30:00,4.60324,24080
12555,2017-05-13 18:45:00,4.2918199999999995,33200
12556,2017-05-13 19:00:00,3.98041,45360
12557,2017-05-13 19:15:00,3.6689999999999996,69280
12558,2017-05-13 19:30:00,3.3575800000000005,89920
12559,2017-05-13 19:45:00,4.38439,111680
12560,2017-05-13 20:00:00,5.4112,125360
12561,2017-05-13 20:15:00,6.438,122720
12562,2017-05-13 20:30:00,7.464810000000001,116480
12563,2017-05-13 20:45:00,7.866110000000001,107520
12564,2017-05-13 21:00:00,8.26742,106000
12565,2017-05-13 21:15:00,8.66872,107920
12566,2017-05-13 21:30:00,9.070030000000001,106960
12567,2017-05-13 21:45:00,9.19909,106240
12568,2017-05-13 22:00:00,9.32816,101760
12569,2017-05-13 22:15:00,9.45722,103360
12570,2017-05-13 22:30:00,9.58629,105680
12571,2017-05-13 22:45:00,9.763160000000001,102080
12572,2017-05-13 23:00:00,9.94004,101920
12573,2017-05-13 23:15:00,10.1169,104960
12574,2017-05-13 23:30:00,10.2938,113840
12575,2017-05-13 23:45:00,10.3368,112800
12576,2017-05-14 00:00:00,10.315,110160
12577,2017-05-14 00:15:00,10.3504,114960
12578,2017-05-14 00:30:00,10.3858,115200
12579,2017-05-14 00:45:00,10.4097,122800
12580,2017-05-14 01:00:00,10.4336,124400
12581,2017-05-14 01:15:00,10.4575,120160
12582,2017-05-14 01:30:00,10.4814,116320
12583,2017-05-14 01:45:00,10.495999999999999,105840
12584,2017-05-14 02:00:00,10.5105,107440
12585,2017-05-14 02:15:00,10.5251,113280
12586,2017-05-14 02:30:00,10.5397,115760
12587,2017-05-14 02:45:00,10.511,113520
12588,2017-05-14 03:00:00,10.4823,110960
12589,2017-05-14 03:15:00,10.4536,111360
